ConsumptionkWh,HeatingCategory,HousingCategory,Municipality,MunicipalityCode,RegionName,TimeDK,TimeUTC
570.31,Elvarme eller varmepumpe,Fritidshuse,Bornholms Region,400,Region Hovedstaden,2025-04-29T13:00:00,2025-04-29T11:00:00
3183.34,Andet,Parcel- og rækkehuse,Bornholms Region,400,Region Hovedstaden,2025-04-29T13:00:00,2025-04-29T11:00:00
1874.11,Elvarme eller varmepumpe,Parcel- og rækkehuse,Bornholms Region,400,Region Hovedstaden,2025-04-29T13:00:00,2025-04-29T11:00:00
356.163,Andet,Andet,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
12.56,Elvarme eller varmepumpe,Andet,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
478.426,Andet,Etageejendom,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
8.219,Elvarme eller varmepumpe,Etageejendom,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.867,Andet,Fritidshuse,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
258.711,Elvarme eller varmepumpe,Fritidshuse,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
3999.634,Andet,Parcel- og rækkehuse,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1304.018,Elvarme eller varmepumpe,Parcel- og rækkehuse,Middelfart,410,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
424.031,Andet,Andet,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
20.911,Elvarme eller varmepumpe,Andet,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
312.68,Andet,Etageejendom,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
21.211,Elvarme eller varmepumpe,Etageejendom,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
8.482,Andet,Fritidshuse,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
106.77,Elvarme eller varmepumpe,Fritidshuse,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4117.656,Andet,Parcel- og rækkehuse,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1386.745,Elvarme eller varmepumpe,Parcel- og rækkehuse,Assens,420,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
588.294,Andet,Andet,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
21.382,Elvarme eller varmepumpe,Andet,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
313.96,Andet,Etageejendom,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
28.364,Elvarme eller varmepumpe,Etageejendom,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
23.453,Andet,Fritidshuse,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
202.82,Elvarme eller varmepumpe,Fritidshuse,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
5017.534,Andet,Parcel- og rækkehuse,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2330.167,Elvarme eller varmepumpe,Parcel- og rækkehuse,Faaborg-Midtfyn,430,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
354.237,Andet,Andet,Kerteminde,440,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
221.357,Andet,Etageejendom,Kerteminde,440,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
33.68,Andet,Fritidshuse,Kerteminde,440,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2530.112,Andet,Parcel- og rækkehuse,Kerteminde,440,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
862.508,Elvarme eller varmepumpe,Ukendt,Kerteminde,440,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
185.44,Andet,Andet,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
8.021,Elvarme eller varmepumpe,Andet,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
625.797,Andet,Etageejendom,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
13.454,Elvarme eller varmepumpe,Etageejendom,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
21.921,Andet,Fritidshuse,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
130.342,Elvarme eller varmepumpe,Fritidshuse,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2987.976,Andet,Parcel- og rækkehuse,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
645.492,Elvarme eller varmepumpe,Parcel- og rækkehuse,Nyborg,450,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
23457.971,Andet,Ukendt,Odense,461,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
433.732,Elvarme eller varmepumpe,Ukendt,Odense,461,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
360.793,Andet,Andet,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
23.315,Elvarme eller varmepumpe,Andet,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
991.135,Andet,Etageejendom,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
73.086,Elvarme eller varmepumpe,Etageejendom,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
15.199,Andet,Fritidshuse,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
102.794,Elvarme eller varmepumpe,Fritidshuse,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4376.533,Andet,Parcel- og rækkehuse,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2716.256,Elvarme eller varmepumpe,Parcel- og rækkehuse,Svendborg,479,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
341.367,Andet,Andet,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.608,Elvarme eller varmepumpe,Andet,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
177.665,Andet,Etageejendom,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
10.056,Elvarme eller varmepumpe,Etageejendom,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
35.971,Andet,Fritidshuse,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
528.651,Elvarme eller varmepumpe,Fritidshuse,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2880.878,Andet,Parcel- og rækkehuse,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1138.632,Elvarme eller varmepumpe,Parcel- og rækkehuse,Nordfyns,480,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
320.05,Andet,Andet,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
38.35,Elvarme eller varmepumpe,Andet,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
106.11,Andet,Etageejendom,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
10.31,Elvarme eller varmepumpe,Etageejendom,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
13.44,Andet,Fritidshuse,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
292.3,Elvarme eller varmepumpe,Fritidshuse,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1200.29,Andet,Parcel- og rækkehuse,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
807.45,Elvarme eller varmepumpe,Parcel- og rækkehuse,Langeland,482,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
64.177,Andet,Andet,Ærø,492,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
29.122,Andet,Etageejendom,Ærø,492,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4.735,Andet,Fritidshuse,Ærø,492,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
498.076,Andet,Parcel- og rækkehuse,Ærø,492,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
451.369,Elvarme eller varmepumpe,Ukendt,Ærø,492,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
383.355,Andet,Andet,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
22.035,Elvarme eller varmepumpe,Andet,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1106.001,Andet,Etageejendom,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
52.423,Elvarme eller varmepumpe,Etageejendom,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
13.846,Andet,Fritidshuse,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
331.248,Elvarme eller varmepumpe,Fritidshuse,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4602.005,Andet,Parcel- og rækkehuse,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1737.939,Elvarme eller varmepumpe,Parcel- og rækkehuse,Haderslev,510,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
264.888,Andet,Andet,Billund,530,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
294.457,Andet,Etageejendom,Billund,530,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
118.444,Andet,Fritidshuse,Billund,530,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2813.87,Andet,Parcel- og rækkehuse,Billund,530,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
643.423,Elvarme eller varmepumpe,Ukendt,Billund,530,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
287.712,Andet,Andet,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
30.481,Elvarme eller varmepumpe,Andet,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1043.862,Andet,Etageejendom,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
39.523,Elvarme eller varmepumpe,Etageejendom,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
29.493,Andet,Fritidshuse,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
569.677,Elvarme eller varmepumpe,Fritidshuse,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
6495.773,Andet,Parcel- og rækkehuse,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1985.034,Elvarme eller varmepumpe,Parcel- og rækkehuse,Sønderborg,540,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
488.229,Andet,Andet,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
59.644,Elvarme eller varmepumpe,Andet,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
406.953,Andet,Etageejendom,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
58.349,Elvarme eller varmepumpe,Etageejendom,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.053,Andet,Fritidshuse,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
713.155,Elvarme eller varmepumpe,Fritidshuse,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
3227.273,Andet,Parcel- og rækkehuse,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2055.646,Elvarme eller varmepumpe,Parcel- og rækkehuse,Tønder,550,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
531.077,Andet,Andet,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
35.959,Elvarme eller varmepumpe,Andet,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2710.775,Andet,Etageejendom,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
32.738,Elvarme eller varmepumpe,Etageejendom,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
13.078,Andet,Fritidshuse,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
94.236,Elvarme eller varmepumpe,Fritidshuse,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
10390.485,Andet,Parcel- og rækkehuse,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1621.801,Elvarme eller varmepumpe,Parcel- og rækkehuse,Esbjerg,561,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
37.88,Andet,Andet,Fanø,563,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
14.454,Andet,Etageejendom,Fanø,563,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
26.034,Andet,Fritidshuse,Fanø,563,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
292.043,Andet,Parcel- og rækkehuse,Fanø,563,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
907.247,Elvarme eller varmepumpe,Ukendt,Fanø,563,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
810.367,Andet,Andet,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
89.767,Elvarme eller varmepumpe,Andet,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
521.268,Andet,Etageejendom,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
31.431,Elvarme eller varmepumpe,Etageejendom,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
53.954,Andet,Fritidshuse,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
3142.924,Elvarme eller varmepumpe,Fritidshuse,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4856.208,Andet,Parcel- og rækkehuse,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1723.723,Elvarme eller varmepumpe,Parcel- og rækkehuse,Varde,573,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.541,Elvarme eller varmepumpe,Andet,Vejen,575,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
16.937,Elvarme eller varmepumpe,Etageejendom,Vejen,575,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
22.282,Elvarme eller varmepumpe,Fritidshuse,Vejen,575,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1471.27,Elvarme eller varmepumpe,Parcel- og rækkehuse,Vejen,575,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4937.091,Andet,Ukendt,Vejen,575,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
519.373,Andet,Andet,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.465,Elvarme eller varmepumpe,Andet,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
811.619,Andet,Etageejendom,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
52.49,Elvarme eller varmepumpe,Etageejendom,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4.964,Andet,Fritidshuse,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
135.283,Elvarme eller varmepumpe,Fritidshuse,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
5367.644,Andet,Parcel- og rækkehuse,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2084.435,Elvarme eller varmepumpe,Parcel- og rækkehuse,Aabenraa,580,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
156.176,Andet,Andet,Fredericia,607,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1714.82,Andet,Etageejendom,Fredericia,607,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
9.16,Andet,Fritidshuse,Fredericia,607,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
4633.207,Andet,Parcel- og rækkehuse,Fredericia,607,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
855.579,Elvarme eller varmepumpe,Ukendt,Fredericia,607,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
514.466,Andet,Andet,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
13.521,Elvarme eller varmepumpe,Andet,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
2736.151,Andet,Etageejendom,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
22.164,Elvarme eller varmepumpe,Etageejendom,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
5.331,Andet,Fritidshuse,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
15.773,Elvarme eller varmepumpe,Fritidshuse,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
8148.645,Andet,Parcel- og rækkehuse,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1547.065,Elvarme eller varmepumpe,Parcel- og rækkehuse,Horsens,615,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
531.44,Andet,Andet,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
17.001,Elvarme eller varmepumpe,Andet,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2192.725,Andet,Etageejendom,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
35.802,Elvarme eller varmepumpe,Etageejendom,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
18.496,Andet,Fritidshuse,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
319.641,Elvarme eller varmepumpe,Fritidshuse,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
8797.297,Andet,Parcel- og rækkehuse,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1477.196,Elvarme eller varmepumpe,Parcel- og rækkehuse,Kolding,621,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
1106.905,Andet,Andet,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
25.977,Elvarme eller varmepumpe,Andet,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
2800.645,Andet,Etageejendom,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
58.625,Elvarme eller varmepumpe,Etageejendom,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
31.235,Andet,Fritidshuse,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
284.589,Elvarme eller varmepumpe,Fritidshuse,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
9559.471,Andet,Parcel- og rækkehuse,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
3589.642,Elvarme eller varmepumpe,Parcel- og rækkehuse,Vejle,630,Region Syddanmark,2025-04-29T13:00:00,2025-04-29T11:00:00
829.309,Andet,Andet,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
41.723,Elvarme eller varmepumpe,Andet,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1842.682,Andet,Etageejendom,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
27.502,Elvarme eller varmepumpe,Etageejendom,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
12.486,Andet,Fritidshuse,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
61.602,Elvarme eller varmepumpe,Fritidshuse,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
8372.458,Andet,Parcel- og rækkehuse,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1165.971,Elvarme eller varmepumpe,Parcel- og rækkehuse,Herning,657,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
442.021,Andet,Andet,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
26.354,Elvarme eller varmepumpe,Andet,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1027.672,Andet,Etageejendom,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
29.403,Elvarme eller varmepumpe,Etageejendom,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
53.258,Andet,Fritidshuse,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
685.336,Elvarme eller varmepumpe,Fritidshuse,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
6223.884,Andet,Parcel- og rækkehuse,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
882.266,Elvarme eller varmepumpe,Parcel- og rækkehuse,Holstebro,661,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
217.68,Andet,Andet,Lemvig,665,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
201.88,Andet,Etageejendom,Lemvig,665,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
12.49,Andet,Fritidshuse,Lemvig,665,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1944.63,Andet,Parcel- og rækkehuse,Lemvig,665,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1142.59,Elvarme eller varmepumpe,Ukendt,Lemvig,665,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
176.98,Andet,Andet,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
12.11,Elvarme eller varmepumpe,Andet,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
362.65,Andet,Etageejendom,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
7.23,Elvarme eller varmepumpe,Etageejendom,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
25.44,Andet,Fritidshuse,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
176.48,Elvarme eller varmepumpe,Fritidshuse,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1947.14,Andet,Parcel- og rækkehuse,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
477.26,Elvarme eller varmepumpe,Parcel- og rækkehuse,Struer,671,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
453.121,Andet,Andet,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
72.211,Elvarme eller varmepumpe,Andet,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
363.019,Andet,Etageejendom,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
62.159,Elvarme eller varmepumpe,Etageejendom,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
104.727,Andet,Fritidshuse,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1781.206,Elvarme eller varmepumpe,Fritidshuse,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
3948.693,Andet,Parcel- og rækkehuse,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
2723.391,Elvarme eller varmepumpe,Parcel- og rækkehuse,Syddjurs,706,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
438.158,Andet,Andet,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
47.803,Elvarme eller varmepumpe,Andet,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
495.45,Andet,Etageejendom,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
31.702,Elvarme eller varmepumpe,Etageejendom,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
81.366,Andet,Fritidshuse,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
691.558,Elvarme eller varmepumpe,Fritidshuse,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
3388.748,Andet,Parcel- og rækkehuse,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1337.741,Elvarme eller varmepumpe,Parcel- og rækkehuse,Norddjurs,707,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
40.121,Elvarme eller varmepumpe,Andet,Favrskov,710,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
16.408,Elvarme eller varmepumpe,Etageejendom,Favrskov,710,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
6.051,Elvarme eller varmepumpe,Fritidshuse,Favrskov,710,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
1294.762,Elvarme eller varmepumpe,Parcel- og rækkehuse,Favrskov,710,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
6201.596,Andet,Ukendt,Favrskov,710,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
124.087,Andet,Andet,Odder,727,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
17.751,Elvarme eller varmepumpe,Andet,Odder,727,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
395.981,Andet,Etageejendom,Odder,727,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
8.93,Elvarme eller varmepumpe,Etageejendom,Odder,727,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
26.292,Andet,Fritidshuse,Odder,727,Region Midtjylland,2025-04-29T13:00:00,2025-04-29T11:00:00
